,precision,recall,f1-score,support
Benign,0.9939711516790625,0.9998158040154724,0.9968849112446934,70577.0
Attack,0.9985568383658969,0.9545792210548657,0.9760729206228637,9423.0
accuracy,0.9944875,0.9944875,0.9944875,0.9944875
macro avg,0.9962639950224796,0.9771975125351691,0.9864789159337786,80000.0
weighted avg,0.9945112882496878,0.9944875,0.9944335188993245,80000.0
