,precision,recall,f1-score,support
Benign,0.9936395353845712,0.9973626943751891,0.9954976337404163,69389.0
Attack,0.9823205487392522,0.9582508717368768,0.970136437362847,10611.0
accuracy,0.992175,0.992175,0.992175,0.992175
macro avg,0.9879800420619117,0.977806783056033,0.9828170355516317,80000.0
weighted avg,0.9921382132934026,0.992175,0.9921337880558864,80000.0
