,precision,recall,f1-score,support
Benign,0.9994077622626114,0.9958820752242564,0.9976418037901928,76252.0
Attack,0.921832213094349,0.9879935965848452,0.9537669027688345,3748.0
accuracy,0.9955125,0.9955125,0.9955125,0.9955125
macro avg,0.9606199876784802,0.9919378359045508,0.9757043532795137,80000.0
weighted avg,0.9957733477840782,0.9955125,0.9955862646773423,80000.0
