,precision,recall,f1-score,support
Benign,0.9720865405140697,0.996101339440806,0.9839474319704115,77719.0
Attack,0.16066481994459833,0.025427444103463395,0.04390613171839516,2281.0
accuracy,0.968425,0.968425,0.968425,0.968425
macro avg,0.566375680229334,0.5107643917721347,0.5139267818444033,80000.0
weighted avg,0.9489508787063327,0.968425,0.9571445043969757,80000.0
