,precision,recall,f1-score,support
Benign,0.8771936743305596,0.946027560394692,0.9103112402545581,70536.0
Attack,0.031051158055484855,0.012890955198647506,0.018218472336295078,9464.0
accuracy,0.8356375,0.8356375,0.8356375,0.8356375
macro avg,0.45412241619302224,0.47945925779666976,0.4642648562954266,80000.0
weighted avg,0.7770950146552184,0.8356375,0.8047766658098275,80000.0
