,precision,recall,f1-score,support
Benign,0.9989955831412494,0.998198638685521,0.9985969519102049,77719.0
Attack,0.9402475458813487,0.9658044717229285,0.9528546712802768,2281.0
accuracy,0.997275,0.997275,0.997275,0.997275
macro avg,0.9696215645112991,0.9820015552042247,0.9757258115952409,80000.0
weighted avg,0.9973205297288765,0.997275,0.997292725133744,80000.0
