,precision,recall,f1-score,support
Benign,0.9626509196223718,0.997207683416237,0.979624644356269,76997.0
Attack,0.100418410041841,0.007992007992007992,0.014805675508945095,3003.0
accuracy,0.960075,0.960075,0.960075,0.960075
macro avg,0.5315346648321064,0.5025998457041225,0.497215159932607,80000.0
weighted avg,0.9302848667939925,0.960075,0.9434077523131625,80000.0
