epoch,train_weighted_loss,validation_unweighted_loss
1,0.1571584613275528,0.10150690841674805
2,0.10417734061479568,0.05885272026062012
3,0.09937746209859848,0.05705405731201172
4,0.09875912141561508,0.06587018966674804
5,0.0957446913099289,0.07159196891784668
6,0.09534975162029266,0.07003979034423828
7,0.09397066949367523,0.0606519718170166
