epoch,train_weighted_loss,validation_unweighted_loss
1,1.3662927144241332,0.7275913208007813
2,0.6506711227416992,0.5934241729736328
3,0.48672523389816286,0.5269373077392578
4,0.4482693301963806,0.6147035247802735
5,0.3933709070777893,0.5893617980957031
6,0.3966658703327179,0.6935106384277344
7,0.37461316265106204,0.5418436553955078
