source,target,model,row,true_label,baseline,ranking,advantage,sufficiency_gap
ids2018,unsw,RandomForest,1245641,1,mean,absolute,0.07107204816571906,-0.015701891210703024
ids2018,unsw,RandomForest,1245641,1,mean,signed_descending,0.03879075126495251,-0.037465590888011414
ids2018,unsw,RandomForest,1423118,1,median,absolute,0.012642223677931547,0.06189467350112138
ids2018,unsw,RandomForest,1423118,1,median,signed_descending,0.012642223677931547,0.06189467350112138
ids2018,unsw,RandomForest,1423118,1,mean,absolute,0.005926259097630205,0.13016038262866075
ids2018,unsw,RandomForest,1423118,1,mean,signed_descending,0.005926259097630234,0.13016038262866078
ids2018,unsw,RandomForest,1476691,1,median,absolute,0.015413610802955757,-0.16572562459781823
ids2018,unsw,RandomForest,1476691,1,median,signed_descending,0.01652463408075425,-0.16566275113969484
ids2018,unsw,RandomForest,1476691,1,mean,absolute,0.009250204788370346,-0.0931182709473015
ids2018,unsw,RandomForest,1476691,1,mean,signed_descending,0.011947094800091158,-0.10178771991560799
ids2018,unsw,RandomForest,1547898,1,median,absolute,-0.006904437838676426,-0.156238977508823
ids2018,unsw,RandomForest,1547898,1,median,signed_descending,-0.005109441064444317,-0.15364001680478342
ids2018,unsw,RandomForest,1547898,1,mean,absolute,0.006247778191318249,-0.05015616422845165
ids2018,unsw,RandomForest,1547898,1,mean,signed_descending,0.007852679606570228,-0.05443471908700731
ids2018,unsw,RandomForest,1563527,0,median,absolute,0.0007715001199317985,0.12631514639620653
ids2018,unsw,RandomForest,1563527,0,median,signed_descending,0.053251653883396616,0.011186150341796722
ids2018,unsw,RandomForest,1563527,0,mean,absolute,0.009166628324890628,0.10466028657948874
ids2018,unsw,RandomForest,1563527,0,mean,signed_descending,0.04851087183229158,0.09201203956802784
ids2018,unsw,RandomForest,1849062,1,median,absolute,0.03042539583407831,0.04029353589245828
ids2018,unsw,RandomForest,1849062,1,median,signed_descending,0.030425395834078245,0.040293535892458314
ids2018,unsw,RandomForest,1849062,1,mean,absolute,0.07943017792536305,0.10891041568478059
ids2018,unsw,RandomForest,1849062,1,mean,signed_descending,0.07943017792536321,0.10891041568478066
ids2018,unsw,RandomForest,1871037,0,median,absolute,0.006961988857660196,-0.05046477329301755
ids2018,unsw,RandomForest,1871037,0,median,signed_descending,0.025791250912343296,-0.06639795865598433
ids2018,unsw,RandomForest,1871037,0,mean,absolute,0.0161220494573395,0.046419329221040334
ids2018,unsw,RandomForest,1871037,0,mean,signed_descending,0.06236130197432188,0.0013647057393259077
ids2018,unsw,RandomForest,1942006,1,median,absolute,0.0383103395426928,-0.17832050766939625
ids2018,unsw,RandomForest,1942006,1,median,signed_descending,0.03371513827554536,-0.17521958502977672
ids2018,unsw,RandomForest,1942006,1,mean,absolute,0.023345774436702993,-0.07188133551687045
ids2018,unsw,RandomForest,1942006,1,mean,signed_descending,0.028916742907786758,-0.09423751420102477
ids2018,unsw,RandomForest,1971157,0,median,absolute,-0.015580931950458917,-0.08976553043032615
ids2018,unsw,RandomForest,1971157,0,median,signed_descending,-0.004485563482296548,-0.11478216176381012
ids2018,unsw,RandomForest,1971157,0,mean,absolute,0.012982069114119551,-0.024831999632345652
ids2018,unsw,RandomForest,1971157,0,mean,signed_descending,0.02848125199344993,-0.04496539551721857
ids2018,ids2018,RandomForest,504154,1,median,absolute,-0.010579574060474948,0.011171661148888241
ids2018,ids2018,RandomForest,504154,1,median,signed_descending,0.03660073264823139,-0.010280248253242868
ids2018,ids2018,RandomForest,504154,1,mean,absolute,-0.0028002502929453366,0.14419377273512748
ids2018,ids2018,RandomForest,504154,1,mean,signed_descending,0.05020876597508637,0.07311632185820387
ids2018,ids2018,RandomForest,526672,0,median,absolute,-0.03427506747220075,0.06682940213453037
ids2018,ids2018,RandomForest,526672,0,median,signed_descending,0.02604430841454579,-0.0502809954839446
ids2018,ids2018,RandomForest,526672,0,mean,absolute,0.006767828002627243,0.04163135992563033
ids2018,ids2018,RandomForest,526672,0,mean,signed_descending,0.023721342587334267,0.02410266321842174
ids2018,ids2018,RandomForest,863548,1,median,absolute,-0.04031478508435058,0.9024635576704384
ids2018,ids2018,RandomForest,863548,1,median,signed_descending,0.031260406634605525,0.894812066538527
ids2018,ids2018,RandomForest,863548,1,mean,absolute,-0.08849900012829838,0.8225360222044666
ids2018,ids2018,RandomForest,863548,1,mean,signed_descending,-0.014448631141386318,0.8086359887348279
ids2018,ids2018,RandomForest,1247706,1,median,absolute,0.012772919332672652,0.8795185571192556
ids2018,ids2018,RandomForest,1247706,1,median,signed_descending,-0.04348849883946717,0.8865976761113101
ids2018,ids2018,RandomForest,1247706,1,mean,absolute,-0.057971911708434826,0.7990427726257643
ids2018,ids2018,RandomForest,1247706,1,mean,signed_descending,-0.11953134774295719,0.7943569775678788
ids2018,ids2018,RandomForest,3202532,0,median,absolute,-0.014390788986809065,0.027709691858566976
ids2018,ids2018,RandomForest,3202532,0,median,signed_descending,-0.01413203380397504,0.028185283258898478
ids2018,ids2018,RandomForest,3202532,0,mean,absolute,-0.03626914237961528,0.1527270710866703
ids2018,ids2018,RandomForest,3202532,0,mean,signed_descending,-0.017143530170198224,0.0831394389919982
ids2018,ids2018,RandomForest,3228906,0,median,absolute,-0.07036910543716023,0.1332102954861687
ids2018,ids2018,RandomForest,3228906,0,median,signed_descending,0.011452435397487665,0.011843236596623438
ids2018,ids2018,RandomForest,3228906,0,mean,absolute,-0.01594717879269141,0.12164060207970105
ids2018,ids2018,RandomForest,3228906,0,mean,signed_descending,-0.004798294462626213,0.09843700102629264
ids2018,ids2018,RandomForest,5124375,0,median,absolute,-0.033292783133785704,0.01125304457431453
ids2018,ids2018,RandomForest,5124375,0,median,signed_descending,-0.03762322913301641,0.011964537755953623
ids2018,ids2018,RandomForest,5124375,0,mean,absolute,-0.02419283976665797,0.14168674989479066
ids2018,ids2018,RandomForest,5124375,0,mean,signed_descending,-0.011478938550035872,0.0700401541045577
ids2018,ids2018,RandomForest,5998673,1,median,absolute,-0.006291694284979291,0.8559639016995909
ids2018,ids2018,RandomForest,5998673,1,median,signed_descending,-0.0739313204865363,0.8651305687454292
ids2018,ids2018,RandomForest,5998673,1,mean,absolute,-0.019771612489616508,0.806544488654415
ids2018,ids2018,RandomForest,5998673,1,mean,signed_descending,-0.0962827719118165,0.80152367064139
ids2018,ids2018,RandomForest,6392601,0,median,absolute,0.008153013933342453,0.09672076787129143
ids2018,ids2018,RandomForest,6392601,0,median,signed_descending,0.015010931946386951,0.016120007991171272
ids2018,ids2018,RandomForest,6392601,0,mean,absolute,0.007354558712409883,0.09341780232592539
ids2018,ids2018,RandomForest,6392601,0,mean,signed_descending,0.0015799557567803383,0.0775359717480847
ids2018,ids2018,RandomForest,8475280,1,median,absolute,0.02547473309733056,0.9386534310604396
ids2018,ids2018,RandomForest,8475280,1,median,signed_descending,0.02547473309733056,0.9386534310604396
ids2018,ids2018,RandomForest,8475280,1,mean,absolute,0.004603924962633549,0.7976672278773401
ids2018,ids2018,RandomForest,8475280,1,mean,signed_descending,0.004603924962633549,0.7976672278773401
ids2018,ids2018,RandomForest,8535025,1,median,absolute,-0.09125590191846922,0.8747910516684908
ids2018,ids2018,RandomForest,8535025,1,median,signed_descending,-0.13459112359820188,0.8786620728324919
ids2018,ids2018,RandomForest,8535025,1,mean,absolute,-0.11945423161619222,0.8008203241428244
ids2018,ids2018,RandomForest,8535025,1,mean,signed_descending,-0.16481690018141684,0.7961390648747221
ids2018,ids2018,RandomForest,8632909,1,median,absolute,0.012886777822895568,0.8694342464695376
ids2018,ids2018,RandomForest,8632909,1,median,signed_descending,0.012886777822895592,0.8694342464695376
ids2018,ids2018,RandomForest,8632909,1,mean,absolute,-0.008434944423647318,0.7893491905616994
ids2018,ids2018,RandomForest,8632909,1,mean,signed_descending,-0.008434944423647318,0.7893491905616994
ids2018,ids2018,RandomForest,9041050,1,median,absolute,-0.004700676299144317,0.8801605860676478
ids2018,ids2018,RandomForest,9041050,1,median,signed_descending,-0.031684007021666384,0.8817944831016433
ids2018,ids2018,RandomForest,9041050,1,mean,absolute,-0.057738701491265566,0.7955196568935327
ids2018,ids2018,RandomForest,9041050,1,mean,signed_descending,-0.08801192760221731,0.7957579426600169
ids2018,ids2018,RandomForest,9563273,0,median,absolute,-0.015509378419519798,0.11878101842499544
ids2018,ids2018,RandomForest,9563273,0,median,signed_descending,-0.009844917063043841,0.013073231018908569
ids2018,ids2018,RandomForest,9563273,0,mean,absolute,0.017512440301774197,0.09540096353787354
ids2018,ids2018,RandomForest,9563273,0,mean,signed_descending,0.02647622440908837,0.07722001867884126
ids2018,ids2018,RandomForest,9850776,0,median,absolute,-0.0023075782749355455,0.11186149795266766
ids2018,ids2018,RandomForest,9850776,0,median,signed_descending,0.03220977328057394,0.002093882402610251
ids2018,ids2018,RandomForest,9850776,0,mean,absolute,0.002831272511707488,0.09242798648415267
ids2018,ids2018,RandomForest,9850776,0,mean,signed_descending,0.01481634984771926,0.07091071724356209
ids2018,ids2018,RandomForest,13843066,0,median,absolute,-0.02123217911045581,0.13049285471294245
ids2018,ids2018,RandomForest,13843066,0,median,signed_descending,-0.02987852805006422,0.04309620638881117
ids2018,ids2018,RandomForest,13843066,0,mean,absolute,-0.032334366223654806,0.12518276902953454
ids2018,ids2018,RandomForest,13843066,0,mean,signed_descending,-0.027274014187200338,0.11828864679529709
ids2018,ids2018,RandomForest,15077162,0,median,absolute,-0.007525301112221435,0.05116132027889437
ids2018,ids2018,RandomForest,15077162,0,median,signed_descending,-0.011681892316060026,0.026192539143285037
ids2018,ids2018,RandomForest,15077162,0,mean,absolute,-0.0038880457349176265,0.16396259968081295
ids2018,ids2018,RandomForest,15077162,0,mean,signed_descending,0.014400588258917288,0.0900823538670718
ids2018,ids2018,RandomForest,15680092,1,median,absolute,0.1860711041156756,0.7142168296479107
ids2018,ids2018,RandomForest,15680092,1,median,signed_descending,0.1860711041156756,0.7142168296479104
ids2018,ids2018,RandomForest,15680092,1,mean,absolute,0.06556406304904563,0.6605280868661801
ids2018,ids2018,RandomForest,15680092,1,mean,signed_descending,0.06556406304904563,0.6605280868661801
ids2018,ids2018,RandomForest,16435528,0,median,absolute,-0.01004571208934832,0.12405085593877514
ids2018,ids2018,RandomForest,16435528,0,median,signed_descending,0.023498448202547415,0.016070043988313493
ids2018,ids2018,RandomForest,16435528,0,mean,absolute,-3.3790717481424946e-05,0.09850476011712539
ids2018,ids2018,RandomForest,16435528,0,mean,signed_descending,0.014789594658352714,0.08203998591034044
ids2018,ids2018,RandomForest,16716642,1,median,absolute,-0.014569757972659381,0.8643652570794833
ids2018,ids2018,RandomForest,16716642,1,median,signed_descending,-0.01456975797265942,0.8643652570794833
ids2018,ids2018,RandomForest,16716642,1,mean,absolute,-0.029311221702400952,0.7956293244999749
ids2018,ids2018,RandomForest,16716642,1,mean,signed_descending,-0.02931122170240093,0.7956293244999749
ids2018,unsw,ShallowMLP,181574,0,median,absolute,0.02523657878239949,0.3893378059069315
ids2018,unsw,ShallowMLP,181574,0,median,signed_descending,0.2764806111653646,-0.07892935673395793
ids2018,unsw,ShallowMLP,181574,0,mean,absolute,0.10012241999308269,0.4348847766717275
ids2018,unsw,ShallowMLP,181574,0,mean,signed_descending,0.1881753583749135,0.0703787664572398
ids2018,unsw,ShallowMLP,187230,0,median,absolute,-0.07851686080296834,0.28132352828979496
ids2018,unsw,ShallowMLP,187230,0,median,signed_descending,0.17752530376116435,-0.09785808324813842
ids2018,unsw,ShallowMLP,187230,0,mean,absolute,0.03834287325541178,0.3680645227432251
ids2018,unsw,ShallowMLP,187230,0,mean,signed_descending,0.15767109791437783,0.055744653940200804
ids2018,unsw,ShallowMLP,366286,0,median,absolute,-0.19324095249176024,0.48865083257357284
ids2018,unsw,ShallowMLP,366286,0,median,signed_descending,0.4592546065648397,-0.09387699762980144
ids2018,unsw,ShallowMLP,366286,0,mean,absolute,-0.11782393058141072,0.6286069830258687
ids2018,unsw,ShallowMLP,366286,0,mean,signed_descending,0.5115545193354288,-0.06120047171910605
ids2018,unsw,ShallowMLP,427982,0,median,absolute,-0.15020739833513896,0.4428202549616496
ids2018,unsw,ShallowMLP,427982,0,median,signed_descending,0.4400661687056224,-0.05240418116251627
ids2018,unsw,ShallowMLP,427982,0,mean,absolute,-0.10561732053756716,0.6854472955067953
ids2018,unsw,ShallowMLP,427982,0,mean,signed_descending,0.43017971913019815,0.03488812446594238
ids2018,unsw,ShallowMLP,553221,0,median,absolute,-0.0620810071627299,0.2027140816052755
ids2018,unsw,ShallowMLP,553221,0,median,signed_descending,0.14253042737642924,-0.08574976523717244
ids2018,unsw,ShallowMLP,553221,0,mean,absolute,0.055456789334615064,0.32795842885971066
ids2018,unsw,ShallowMLP,553221,0,mean,signed_descending,0.13643554051717124,0.04574255545934042
ids2018,unsw,ShallowMLP,664579,0,median,absolute,-0.04547904729843139,0.4114769379297892
ids2018,unsw,ShallowMLP,664579,0,median,signed_descending,0.22497500181198124,-0.0763798435529073
ids2018,unsw,ShallowMLP,664579,0,mean,absolute,0.05795968373616536,0.4628658413887024
ids2018,unsw,ShallowMLP,664579,0,mean,signed_descending,0.14674003918965658,0.0711077908674876
ids2018,unsw,ShallowMLP,1028022,1,median,absolute,-0.17866231203079222,0.6335830728212992
ids2018,unsw,ShallowMLP,1028022,1,median,signed_descending,0.4458354711532593,-0.2736518104871114
ids2018,unsw,ShallowMLP,1028022,1,mean,absolute,0.004498483737309766,0.5758673469225566
ids2018,unsw,ShallowMLP,1028022,1,mean,signed_descending,0.36619894504547124,-0.16886293093363444
ids2018,unsw,ShallowMLP,1048656,1,median,absolute,0.015309015909830729,0.6289342681566874
ids2018,unsw,ShallowMLP,1048656,1,median,signed_descending,0.4814174652099609,-0.023684807618459064
ids2018,unsw,ShallowMLP,1048656,1,mean,absolute,0.09021019935607912,0.5211071292559305
ids2018,unsw,ShallowMLP,1048656,1,mean,signed_descending,0.41176673173904427,0.06653718153635661
ids2018,unsw,ShallowMLP,1058443,1,median,absolute,-0.0014193097750345867,0.2150709708531698
ids2018,unsw,ShallowMLP,1058443,1,median,signed_descending,0.020660829544067384,0.007202847798665365
ids2018,unsw,ShallowMLP,1058443,1,mean,absolute,0.020992445945739745,0.3929908871650696
ids2018,unsw,ShallowMLP,1058443,1,mean,signed_descending,0.3017649451891581,0.028472864627838133
ids2018,unsw,ShallowMLP,1104934,0,median,absolute,-0.056643203894297285,0.4385790705680847
ids2018,unsw,ShallowMLP,1104934,0,median,signed_descending,0.4373485108216604,-0.03213077386220296
ids2018,unsw,ShallowMLP,1104934,0,mean,absolute,-0.12071965336799621,0.6267638444900513
ids2018,unsw,ShallowMLP,1104934,0,mean,signed_descending,0.31745615204175315,-0.013363107045491535
ids2018,unsw,ShallowMLP,1236137,1,median,absolute,-0.07782462040583292,0.16851777235666912
ids2018,unsw,ShallowMLP,1236137,1,median,signed_descending,0.27244649132092796,-0.11529589891433717
ids2018,unsw,ShallowMLP,1236137,1,mean,absolute,0.13767468134562175,0.42755087018013
ids2018,unsw,ShallowMLP,1236137,1,mean,signed_descending,0.7150345206260681,-0.0885113517443339
ids2018,unsw,ShallowMLP,1245641,1,median,absolute,0.21311992009480793,0.2805414120356242
ids2018,unsw,ShallowMLP,1245641,1,median,signed_descending,0.37852749029795324,-0.0290562351544698
ids2018,unsw,ShallowMLP,1245641,1,mean,absolute,0.19801691373189292,0.09358512957890829
ids2018,unsw,ShallowMLP,1245641,1,mean,signed_descending,0.7272386590639751,-0.4002225041389465
ids2018,unsw,ShallowMLP,1423118,1,median,absolute,-0.0004455407460530599,0.39025007883707685
ids2018,unsw,ShallowMLP,1423118,1,median,signed_descending,0.0022170623143514,0.0101972500483195
ids2018,unsw,ShallowMLP,1423118,1,mean,absolute,-0.000502769152323405,0.6173191706339519
ids2018,unsw,ShallowMLP,1423118,1,mean,signed_descending,0.05367707808812459,0.03321679035822551
ids2018,unsw,ShallowMLP,1476691,1,median,absolute,-0.009382820129394532,0.3687430779139201
ids2018,unsw,ShallowMLP,1476691,1,median,signed_descending,0.1842886090278625,-0.0009015878041585285
ids2018,unsw,ShallowMLP,1476691,1,mean,absolute,0.016513514518737792,0.5513344645500183
ids2018,unsw,ShallowMLP,1476691,1,mean,signed_descending,0.49845248858133956,0.019083023071289062
ids2018,unsw,ShallowMLP,1547898,1,median,absolute,-0.007646405696868895,0.1446240226427714
ids2018,unsw,ShallowMLP,1547898,1,median,signed_descending,0.09423813819885253,0.001545866330464681
ids2018,unsw,ShallowMLP,1547898,1,mean,absolute,0.0157953143119812,0.27325544754664105
ids2018,unsw,ShallowMLP,1547898,1,mean,signed_descending,0.4367910663286845,0.016998879114786786
ids2018,unsw,ShallowMLP,1563527,0,median,absolute,0.0006472349166870133,0.28946657180786134
ids2018,unsw,ShallowMLP,1563527,0,median,signed_descending,0.1892820119857788,-0.0699865182240804
ids2018,unsw,ShallowMLP,1563527,0,mean,absolute,0.06051994164784749,0.3717648029327392
ids2018,unsw,ShallowMLP,1563527,0,mean,signed_descending,0.1400197426478068,0.07282095948855082
ids2018,unsw,ShallowMLP,1849062,1,median,absolute,-0.0971239407857259,0.15228377978007
ids2018,unsw,ShallowMLP,1849062,1,median,signed_descending,0.21527360280354815,-0.09137499729792277
ids2018,unsw,ShallowMLP,1849062,1,mean,absolute,0.1434600512186686,0.2778733193874359
ids2018,unsw,ShallowMLP,1849062,1,mean,signed_descending,0.668153303861618,-0.07245066563288372
ids2018,unsw,ShallowMLP,1871037,0,median,absolute,-0.06050917704900107,0.3798263470331828
ids2018,unsw,ShallowMLP,1871037,0,median,signed_descending,0.7367700537045797,-0.06324270168940226
ids2018,unsw,ShallowMLP,1871037,0,mean,absolute,-0.04277204275131225,0.5046497782071432
ids2018,unsw,ShallowMLP,1871037,0,mean,signed_descending,0.6990424315134683,-0.029830070336659752
ids2018,unsw,ShallowMLP,1942006,1,median,absolute,-0.02416624625523885,0.19248732924461365
ids2018,unsw,ShallowMLP,1942006,1,median,signed_descending,0.04416881799697877,-0.009508800506591796
ids2018,unsw,ShallowMLP,1942006,1,mean,absolute,0.008406730492909749,0.37363168001174923
ids2018,unsw,ShallowMLP,1942006,1,mean,signed_descending,0.3818683584531148,0.00581820805867513
ids2018,unsw,ShallowMLP,1971157,0,median,absolute,-0.2485644002755483,0.30222482681274415
ids2018,unsw,ShallowMLP,1971157,0,median,signed_descending,0.660805900891622,-0.3984792908032735
ids2018,unsw,ShallowMLP,1971157,0,mean,absolute,-0.22743709484736127,0.4334794123967489
ids2018,unsw,ShallowMLP,1971157,0,mean,signed_descending,0.5697639743487041,-0.32610076665878296
ids2018,ids2018,ShallowMLP,504154,1,median,absolute,-0.12233096957206728,-0.3280931909879049
ids2018,ids2018,ShallowMLP,504154,1,median,signed_descending,0.11784950892130532,-0.3906943718592326
ids2018,ids2018,ShallowMLP,504154,1,mean,absolute,0.5006316542625427,-0.2509587367375692
ids2018,ids2018,ShallowMLP,504154,1,mean,signed_descending,0.6412907679875691,-0.3585955182711283
ids2018,ids2018,ShallowMLP,526672,0,median,absolute,0.19202443361282348,0.2803598483403524
ids2018,ids2018,ShallowMLP,526672,0,median,signed_descending,0.19546094338099163,-0.04139485756556193
ids2018,ids2018,ShallowMLP,526672,0,mean,absolute,0.12665062348047892,0.40685391426086426
ids2018,ids2018,ShallowMLP,526672,0,mean,signed_descending,0.12716214656829836,0.08963536620140077
ids2018,ids2018,ShallowMLP,863548,1,median,absolute,-0.00025120973587036124,0.9113723516464235
ids2018,ids2018,ShallowMLP,863548,1,median,signed_descending,0.004140333334604899,0.8517507712046305
ids2018,ids2018,ShallowMLP,863548,1,mean,absolute,-0.001808333396911621,0.8057523250579833
ids2018,ids2018,ShallowMLP,863548,1,mean,signed_descending,0.19760574102401737,0.059058590730031335
ids2018,ids2018,ShallowMLP,1247706,1,median,absolute,0.015833091735839844,0.7689959287643432
ids2018,ids2018,ShallowMLP,1247706,1,median,signed_descending,0.035315759976704914,0.7256890972455343
ids2018,ids2018,ShallowMLP,1247706,1,mean,absolute,-0.0023976802825927735,0.3809900244077047
ids2018,ids2018,ShallowMLP,1247706,1,mean,signed_descending,0.0037303924560546874,0.2310736020406087
ids2018,ids2018,ShallowMLP,3202532,0,median,absolute,0.026673293113708498,0.007501451174418132
ids2018,ids2018,ShallowMLP,3202532,0,median,signed_descending,0.05092668533325195,0.0027202407519022627
ids2018,ids2018,ShallowMLP,3202532,0,mean,absolute,0.272953204313914,0.06259199778238932
ids2018,ids2018,ShallowMLP,3202532,0,mean,signed_descending,0.4492475469907125,0.037697986761728926
ids2018,ids2018,ShallowMLP,3228906,0,median,absolute,0.23419486284255983,0.5071877320607503
ids2018,ids2018,ShallowMLP,3228906,0,median,signed_descending,0.34541642268498735,-0.04035780429840088
ids2018,ids2018,ShallowMLP,3228906,0,mean,absolute,0.200453774134318,0.49322904348373414
ids2018,ids2018,ShallowMLP,3228906,0,mean,signed_descending,0.201231054464976,0.07393386761347452
ids2018,ids2018,ShallowMLP,5124375,0,median,absolute,0.12861707806587222,-0.02196078300476074
ids2018,ids2018,ShallowMLP,5124375,0,median,signed_descending,0.1935788949330648,-0.027682209014892583
ids2018,ids2018,ShallowMLP,5124375,0,mean,absolute,0.4897188762823741,0.022199392318725586
ids2018,ids2018,ShallowMLP,5124375,0,mean,signed_descending,0.5210064033667247,0.0021560311317443846
ids2018,ids2018,ShallowMLP,5998673,1,median,absolute,0.3848372022310893,0.31999067465464276
ids2018,ids2018,ShallowMLP,5998673,1,median,signed_descending,0.4872133533159892,0.24599353075027466
ids2018,ids2018,ShallowMLP,5998673,1,mean,absolute,0.045929956436157236,0.12074540058771767
ids2018,ids2018,ShallowMLP,5998673,1,mean,signed_descending,0.10420684019724528,0.1078648289044698
ids2018,ids2018,ShallowMLP,6392601,0,median,absolute,0.18906171321868895,0.23305830955505372
ids2018,ids2018,ShallowMLP,6392601,0,median,signed_descending,0.10159738063812256,-0.04574176073074341
ids2018,ids2018,ShallowMLP,6392601,0,mean,absolute,0.11512693166732789,0.40286068717638646
ids2018,ids2018,ShallowMLP,6392601,0,mean,signed_descending,0.07991337378819784,0.07781426906585694
ids2018,ids2018,ShallowMLP,8475280,1,median,absolute,0.017434354623158774,0.6791478792826334
ids2018,ids2018,ShallowMLP,8475280,1,median,signed_descending,0.025654391447703043,0.6239561676979065
ids2018,ids2018,ShallowMLP,8475280,1,mean,absolute,0.000695212682088216,0.3302507519721985
ids2018,ids2018,ShallowMLP,8475280,1,mean,signed_descending,0.007177122433980307,0.20841197570164996
ids2018,ids2018,ShallowMLP,8535025,1,median,absolute,0.09604424238204956,0.4176156719525655
ids2018,ids2018,ShallowMLP,8535025,1,median,signed_descending,0.25676192045211793,0.20311594804128008
ids2018,ids2018,ShallowMLP,8535025,1,mean,absolute,0.005048994223276774,0.1309129516283671
ids2018,ids2018,ShallowMLP,8535025,1,mean,signed_descending,0.0459838350613912,0.08980042537053427
ids2018,ids2018,ShallowMLP,8632909,1,median,absolute,0.01557697057723999,0.7708123048146565
ids2018,ids2018,ShallowMLP,8632909,1,median,signed_descending,0.030023010571797692,0.7414838473002116
ids2018,ids2018,ShallowMLP,8632909,1,mean,absolute,0.0014862577120463053,0.35015528599421186
ids2018,ids2018,ShallowMLP,8632909,1,mean,signed_descending,0.017511697610219323,0.2374654213587443
ids2018,ids2018,ShallowMLP,9041050,1,median,absolute,-0.005973716576894122,0.7731308182080587
ids2018,ids2018,ShallowMLP,9041050,1,median,signed_descending,0.00205146869023641,0.7512104471524556
ids2018,ids2018,ShallowMLP,9041050,1,mean,absolute,-0.005454754829406738,0.365212341149648
ids2018,ids2018,ShallowMLP,9041050,1,mean,signed_descending,0.00214243729909261,0.2327810645103455
ids2018,ids2018,ShallowMLP,9563273,0,median,absolute,0.12790710926055907,0.44295571247736615
ids2018,ids2018,ShallowMLP,9563273,0,median,signed_descending,0.1852319518725077,-0.0477174441019694
ids2018,ids2018,ShallowMLP,9563273,0,mean,absolute,0.11420369942982993,0.4643675744533539
ids2018,ids2018,ShallowMLP,9563273,0,mean,signed_descending,0.12670453389485678,0.09318392872810362
ids2018,ids2018,ShallowMLP,9850776,0,median,absolute,0.13314586877822876,0.449475351969401
ids2018,ids2018,ShallowMLP,9850776,0,median,signed_descending,0.06089086135228475,-0.03445154428482056
ids2018,ids2018,ShallowMLP,9850776,0,mean,absolute,0.09088884989420572,0.5001566231250764
ids2018,ids2018,ShallowMLP,9850776,0,mean,signed_descending,0.05284321308135986,0.10567873915036519
ids2018,ids2018,ShallowMLP,13843066,0,median,absolute,-0.03366980950037638,0.24746625820795695
ids2018,ids2018,ShallowMLP,13843066,0,median,signed_descending,0.3545269886652629,-0.029683045546213788
ids2018,ids2018,ShallowMLP,13843066,0,mean,absolute,0.03392207622528077,0.39502180814743043
ids2018,ids2018,ShallowMLP,13843066,0,mean,signed_descending,0.20413339535395303,0.09243997732798259
ids2018,ids2018,ShallowMLP,15077162,0,median,absolute,0.04155576626459758,0.03843098084131877
ids2018,ids2018,ShallowMLP,15077162,0,median,signed_descending,0.1486390948295593,-0.006087382634480794
ids2018,ids2018,ShallowMLP,15077162,0,mean,absolute,0.4739992002646128,0.11722828944524129
ids2018,ids2018,ShallowMLP,15077162,0,mean,signed_descending,0.7193235099315644,0.02408926486968994
ids2018,ids2018,ShallowMLP,15680092,1,median,absolute,0.35345959663391113,0.201103146870931
ids2018,ids2018,ShallowMLP,15680092,1,median,signed_descending,0.6899935444196066,0.1626897931098938
ids2018,ids2018,ShallowMLP,15680092,1,mean,absolute,0.05517888466517131,0.09745457967122395
ids2018,ids2018,ShallowMLP,15680092,1,mean,signed_descending,0.37460299332936603,0.07851219574610392
ids2018,ids2018,ShallowMLP,16435528,0,median,absolute,0.19167850017547608,0.33290576934814453
ids2018,ids2018,ShallowMLP,16435528,0,median,signed_descending,0.1632343570391337,-0.0425009568532308
ids2018,ids2018,ShallowMLP,16435528,0,mean,absolute,0.1396669626235962,0.42837393283843994
ids2018,ids2018,ShallowMLP,16435528,0,mean,signed_descending,0.1104456146558126,0.0879603922367096
ids2018,ids2018,ShallowMLP,16716642,1,median,absolute,0.29733813206354776,0.43845334450403856
ids2018,ids2018,ShallowMLP,16716642,1,median,signed_descending,0.6075540224711101,0.19459462563196817
ids2018,ids2018,ShallowMLP,16716642,1,mean,absolute,0.02354864279429118,0.16041681369145713
ids2018,ids2018,ShallowMLP,16716642,1,mean,signed_descending,0.1272012154261271,0.08928344249725341
ids2018,unsw,SoftVoting,181574,0,median,absolute,-0.1330847744116836,0.0166924004429254
ids2018,unsw,SoftVoting,181574,0,median,signed_descending,-0.1275149475439392,0.008369926241531198
ids2018,unsw,SoftVoting,181574,0,mean,absolute,-0.010119869298600486,0.34112252114740493
ids2018,unsw,SoftVoting,181574,0,mean,signed_descending,0.02997450204538375,0.29047852393002055
ids2018,unsw,SoftVoting,187230,0,median,absolute,-0.1070678791336287,0.011070955941749288
ids2018,unsw,SoftVoting,187230,0,median,signed_descending,-0.1040697035269665,0.003469211079135441
ids2018,unsw,SoftVoting,187230,0,mean,absolute,-0.07045559988334571,0.28734120652842327
ids2018,unsw,SoftVoting,187230,0,mean,signed_descending,-0.06375654398245964,0.3508446333658563
ids2018,unsw,SoftVoting,366286,0,median,absolute,-0.008594827420474778,0.100849934958811
ids2018,unsw,SoftVoting,366286,0,median,signed_descending,0.005537217301865842,-0.056310840850423205
ids2018,unsw,SoftVoting,366286,0,mean,absolute,0.0070118969543872785,0.2567496277106866
ids2018,unsw,SoftVoting,366286,0,mean,signed_descending,0.0026122276264841497,0.29399722987485116
ids2018,unsw,SoftVoting,427982,0,median,absolute,0.0026496670142508376,0.14547277519424698
