,precision,recall,f1-score,support
Benign,0.8528892995128506,0.8780498349882546,0.8652867033552282,69389.0
Attack,0.011910322279308735,0.009612666101215719,0.010638852672750977,10611.0
accuracy,0.7628625,0.7628625,0.7628625,0.7628625
macro avg,0.4323998108960797,0.44383125054473516,0.4379627780139896,80000.0
weighted avg,0.7413439504200368,0.7628625,0.7519283490603311,80000.0
