,precision,recall,f1-score,support
Benign,0.9934623655913979,0.9986309069160818,0.9960399312917299,69389.0
Attack,0.9907317073170732,0.9570257280180944,0.9735870763625905,10611.0
accuracy,0.9931125,0.9931125,0.9931125,0.9931125
macro avg,0.9920970364542355,0.9778283174670881,0.9848135038271602,80000.0
weighted avg,0.9931001779045371,0.9931125,0.9930618407460661,80000.0
