,precision,recall,f1-score,support
Benign,0.9620309527343381,0.9259971167707832,0.9436701740453974,76997.0
Attack,0.03210463733650416,0.06293706293706294,0.04251968503937008,3003.0
accuracy,0.8936,0.8936,0.8936,0.8936
macro avg,0.49706779503542114,0.49446708985392307,0.49309492954238376,80000.0
weighted avg,0.927123843670092,0.8936,0.9098432375643337,80000.0
