,precision,recall,f1-score,support
Benign,0.8800194694572889,0.9734616093061479,0.9243851245896346,70577.0
Attack,0.029030585795749093,0.005942905656372705,0.009866102889358703,9423.0
accuracy,0.8595,0.8595,0.8595,0.8595
macro avg,0.45452502762651903,0.4897022574812603,0.4671256137394967,80000.0
weighted avg,0.7797836163230053,0.8595,0.8166662153211134,80000.0
