,precision,recall,f1-score,support
Benign,0.9180516124916265,0.8295262937929643,0.8715467835593208,69389.0
Attack,0.3163218125072246,0.5157855056073886,0.3921470282663992,10611.0
accuracy,0.7879125,0.7879125,0.7879125,0.7879125
macro avg,0.6171867124994255,0.6726558997001764,0.63184690591286,80000.0
weighted avg,0.8382396761461954,0.7879125,0.8079603985166559,80000.0
