,precision,recall,f1-score,support
Benign,0.9634702053079619,0.9995454368352014,0.9811763356005023,76997.0
Attack,0.7083333333333334,0.028305028305028304,0.05443483829650977,3003.0
accuracy,0.9630875,0.9630875,0.9630875,0.9630875
macro avg,0.8359017693206476,0.5139252325701148,0.5178055869485061,80000.0
weighted avg,0.9538930049762142,0.9630875,0.9463887766454538,80000.0
