epoch,train_weighted_loss,validation_unweighted_loss
1,1.705614534301758,0.15438408126831055
2,1.3342410100746154,0.13314842109680175
3,1.221539434146881,0.11544729104042054
4,1.1562848249053954,0.0917643137216568
5,1.1127232433319092,0.10203161809444428
6,1.0562786242675781,0.10459805262088775
7,1.0349472286605834,0.09832690852880478
8,1.011206635055542,0.0963358632326126
