,precision,recall,f1-score,support
Benign,0.9855169620536026,0.9998158040154724,0.9926148911927303,70577.0
Attack,0.9984521966900821,0.8899501220418126,0.9410840534171249,9423.0
accuracy,0.986875,0.986875,0.986875,0.986875
macro avg,0.9919845793718424,0.9448829630286425,0.9668494723049276,80000.0
weighted avg,0.9870405710033471,0.986875,0.9865452026382362,80000.0
