,precision,recall,f1-score,support
Benign,0.9201441220798794,0.5536222848803435,0.6913066940313691,70577.0
Attack,0.1606990622335891,0.6401358378435742,0.25690495964564836,9423.0
accuracy,0.5638125,0.5638125,0.5638125,0.5638125
macro avg,0.5404215921567342,0.5968790613619588,0.47410582683850877,80000.0
weighted avg,0.8306909870932344,0.5638125,0.6401395997424111,80000.0
