,precision,recall,f1-score,support
Benign,0.9981540941411988,0.9972466459732198,0.9977001637171591,76997.0
Attack,0.9310120403514481,0.9527139527139528,0.9417379855167873,3003.0
accuracy,0.995575,0.995575,0.995575,0.995575
macro avg,0.9645830672463235,0.9749802993435863,0.9697190746169733,80000.0
weighted avg,0.995633749297066,0.995575,0.9955994834529626,80000.0
