,precision,recall,f1-score,support
Benign,0.8613432046536225,0.9389384484572483,0.8984685821456398,69389.0
Attack,0.028211009174311928,0.011591744416171897,0.016431768084964264,10611.0
accuracy,0.8159375,0.8159375,0.8159375,0.8159375
macro avg,0.4447771069139672,0.4752650964367101,0.45745017511530206,80000.0
weighted avg,0.7508386330757354,0.8159375,0.7814774242206669,80000.0
