,precision,recall,f1-score,support
Benign,0.9531798917324065,0.9998688558988617,0.9759663080280851,76252.0
Attack,0.23076923076923078,0.0008004268943436499,0.0015953203935123637,3748.0
accuracy,0.9530625,0.9530625,0.9530625,0.9530625
macro avg,0.5919745612508186,0.5003346413966027,0.4887808142107988,80000.0
weighted avg,0.9193349522662817,0.9530625,0.9303170272574054,80000.0
