,precision,recall,f1-score,support
Benign,0.9999857799013125,0.9048237882628444,0.9500276948433553,77719.0
Attack,0.23561020977575695,0.9995615957913196,0.38133467134972404,2281.0
accuracy,0.907525,0.907525,0.907525,0.907525
macro avg,0.6177979948385347,0.952192692027082,0.6656811830965397,80000.0
weighted avg,0.9781915214581077,0.907525,0.9338128350109931,80000.0
