,precision,recall,f1-score,support
Benign,0.9860763097949886,0.9813678677189452,0.9837164546894196,70577.0
Attack,0.8652663934426229,0.8962113976440624,0.8804670802272846,9423.0
accuracy,0.9713375,0.9713375,0.9713375,0.9713375
macro avg,0.9256713516188058,0.9387896326815038,0.9320917674583521,80000.0
weighted avg,0.9718464117726344,0.9713375,0.9715549689949609,80000.0
