epoch,train_weighted_loss,validation_unweighted_loss
1,0.15233158261299135,0.0670430347442627
2,0.1005786269569397,0.0633105884552002
3,0.09729845121145249,0.06251362915039063
4,0.094607647254467,0.07999814796447755
5,0.0936144392156601,0.053317033767700195
6,0.09282887371540069,0.059074032974243164
7,0.0919042917084694,0.06151313362121582
8,0.09139254218101502,0.05736591911315918
9,0.09143679388046265,0.07472399559020997
