,precision,recall,f1-score,support
Benign,0.9730821333600923,0.9981857718189889,0.9854741080899119,77719.0
Attack,0.4891304347826087,0.05918456817185445,0.10559249120062573,2281.0
accuracy,0.9714125,0.9714125,0.9714125,0.9714125
macro avg,0.7311062840713505,0.5286851699954217,0.5455332996452688,80000.0
weighted avg,0.9592834605544018,0.9714125,0.9603864834883561,80000.0
