,precision,recall,f1-score,support
Benign,0.9936223949882184,0.9983696268572076,0.9959903542207356,70536.0
Attack,0.9874000219130054,0.952240067624683,0.9695013716314346,9464.0
accuracy,0.9929125,0.9929125,0.9929125,0.9929125
macro avg,0.9905112084506118,0.9753048472409453,0.982745862926085,80000.0
weighted avg,0.9928862882534206,0.9929125,0.9928567075804212,80000.0
