,precision,recall,f1-score,support
Benign,0.993570272802112,0.9924152205965748,0.9929924108092772,70536.0
Attack,0.9439555834904673,0.952134404057481,0.9480273540241978,9464.0
accuracy,0.98765,0.98765,0.98765,0.98765
macro avg,0.9687629281462896,0.972274812327028,0.9705098824167375,80000.0
weighted avg,0.9877008550565444,0.98765,0.9876730445916024,80000.0
