,precision,recall,f1-score,support
Benign,0.986568780501526,0.9944992627877963,0.9905181482501288,70536.0
Attack,0.9563897943126897,0.8990912933220625,0.9268558357387942,9464.0
accuracy,0.9832125,0.9832125,0.9832125,0.9832125
macro avg,0.9714792874071079,0.9467952780549294,0.9586869919944615,80000.0
weighted avg,0.9829986064353867,0.9832125,0.9829868966800381,80000.0
