,precision,recall,f1-score,support
Benign,0.9701466963662005,0.9470785779539109,0.9584738589751937,77719.0
Attack,0.003875030273674013,0.0070144673388864535,0.0049921996879875195,2281.0
accuracy,0.920275,0.920275,0.920275,0.920275
macro avg,0.48701086331993726,0.4770465226463987,0.48173302933159057,80000.0
weighted avg,0.9425958754867374,0.920275,0.9312877131647672,80000.0
