epoch,train_weighted_loss,validation_unweighted_loss
1,0.1599419069814682,0.059142601776123044
2,0.1066680606341362,0.07866743087768555
3,0.0993922658276558,0.07237330627441406
4,0.09589320459842682,0.0653066390991211
5,0.09463449859857559,0.06017346839904785
