,precision,recall,f1-score,support
Benign,0.994794056906838,0.983398548259045,0.9890634802943021,70536.0
Attack,0.8860007788161994,0.9616441251056635,0.9222740170247263,9464.0
accuracy,0.980825,0.980825,0.980825,0.980825
macro avg,0.9403974178615186,0.9725213366823543,0.9556687486595142,80000.0
weighted avg,0.9819238121087154,0.980825,0.9811622867895112,80000.0
