,precision,recall,f1-score,support
Benign,0.8969242263869,0.40822080847868286,0.5610765440754049,70577.0
Attack,0.1276577969004553,0.6486257030669638,0.2133296103034851,9423.0
accuracy,0.4365375,0.4365375,0.4365375,0.4365375
macro avg,0.5122910116436776,0.5284232557728233,0.38720307718944497,80000.0
weighted avg,0.8063142568237653,0.4365375,0.5201163021137448,80000.0
