,precision,recall,f1-score,support
Benign,0.9746160552612165,0.4120590903935579,0.5792263695968433,70536.0
Attack,0.17352226075172386,0.9200126796280642,0.2919754535394521,9464.0
accuracy,0.47215,0.47215,0.47215,0.47215
macro avg,0.5740691580064702,0.666035885010811,0.4356009115681477,80000.0
weighted avg,0.8798466593707435,0.47215,0.5452445862272539,80000.0
