,precision,recall,f1-score,support
Benign,0.9538350565039673,0.9884724335099407,0.9708448989843694,76252.0
Attack,0.10214504596527069,0.026680896478121666,0.04231013327691982,3748.0
accuracy,0.9434125,0.9434125,0.9434125,0.9434125
macro avg,0.527990051234619,0.5075766649940312,0.5065775161306446,80000.0
weighted avg,0.9139333795102293,0.9434125,0.9273430452109753,80000.0
