,precision,recall,f1-score,support
Benign,0.9994831907801235,0.9953550611819504,0.9974148545936293,77719.0
Attack,0.861260568793236,0.9824638316527838,0.9178783534712267,2281.0
accuracy,0.9949875,0.9949875,0.9949875,0.9949875
macro avg,0.9303718797866798,0.9889094464173671,0.9576466040324281,80000.0
weighted avg,0.9955421182707224,0.9949875,0.9951470701053767,80000.0
