,precision,recall,f1-score,support
Benign,0.8486090534979424,0.7308750141771577,0.7853541123958381,70536.0
Attack,0.01387012987012987,0.028212172442941674,0.018597199972139027,9464.0
accuracy,0.64775,0.64775,0.64775,0.64775
macro avg,0.43123959168403614,0.3795435933100497,0.40197565618398856,80000.0
weighted avg,0.7498594388327722,0.64775,0.6946467696561144,80000.0
