,precision,recall,f1-score,support
Benign,0.9521782447242098,0.9651025546870902,0.9585968385882414,76252.0
Attack,0.01916697382970881,0.013874066168623266,0.01609657947686117,3748.0
accuracy,0.9205375,0.9205375,0.9205375,0.9205375
macro avg,0.48567260927695927,0.48948831042785673,0.4873467090325513,80000.0
weighted avg,0.9084666666828025,0.9205375,0.9144407014488732,80000.0
