,precision,recall,f1-score,support
Benign,0.8705751288121432,0.886299194737439,0.8783667963975103,70536.0
Attack,0.020757020757020756,0.017962806424344887,0.01925909142403988,9464.0
accuracy,0.783575,0.783575,0.783575,0.783575
macro avg,0.445666074784582,0.45213100058089195,0.4488129439107751,80000.0
weighted avg,0.7700416466292223,0.783575,0.7767343548991488,80000.0
