,precision,recall,f1-score,support
Benign,0.8512978756839383,0.8587816512703743,0.8550233879530519,69389.0
Attack,0.0201979802019798,0.019036848553387994,0.01960023287405395,10611.0
accuracy,0.7474,0.7474,0.7474,0.7474
macro avg,0.4357479279429591,0.4389092499118811,0.43731181041355294,80000.0
weighted avg,0.74106286329695,0.7474,0.7442149492212613,80000.0
