epoch,train_weighted_loss,validation_unweighted_loss
1,0.07376239578247071,0.039637219047546385
2,0.021521874290555715,0.03404086274802685
3,0.01827856024682522,0.02741232991106808
4,0.017522665792703628,0.04714678462073207
5,0.01662832737863064,0.03086184012144804
6,0.01667476047627628,0.031089956333488225
7,0.0157143667024374,0.030579862039536238
