,precision,recall,f1-score,support
Benign,0.9998170125999896,0.993467277945894,0.9966320315299176,76997.0
Attack,0.8559564719358533,0.9953379953379954,0.9204003079291763,3003.0
accuracy,0.9935375,0.9935375,0.9935375,0.9935375
macro avg,0.9278867422679214,0.9944026366419447,0.958516169729547,80000.0
weighted avg,0.9944168475548094,0.9935375,0.9937704832052546,80000.0
