,precision,recall,f1-score,support
Benign,0.9942342393143115,0.9998724055801292,0.9970453517303778,70536.0
Attack,0.9990070609002648,0.9567836010143702,0.9774395509499136,9464.0
accuracy,0.994775,0.994775,0.994775,0.994775
macro avg,0.9966206501072882,0.9783280032972497,0.9872424513401457,80000.0
weighted avg,0.9947988641079297,0.994775,0.994725985498049,80000.0
