,precision,recall,f1-score,support
Benign,0.9708115166489573,0.9757330897206603,0.9732660814210176,77719.0
Attack,0.0005299417064122947,0.00043840420868040335,0.0004798464491362764,2281.0
accuracy,0.947925,0.947925,0.947925,0.947925
macro avg,0.4856707291776848,0.48808574696467033,0.4868729639350769,80000.0
weighted avg,0.9431463632434081,0.947925,0.9455295138963818,80000.0
