,precision,recall,f1-score,support
Benign,0.953770367563471,0.9572601374390179,0.9555120661330122,76252.0
Attack,0.06053617757278755,0.056029882604055496,0.058195926285160036,3748.0
accuracy,0.9150375,0.9150375,0.9150375,0.9150375
macro avg,0.5071532725681293,0.5066450100215367,0.5068539962090861,80000.0
weighted avg,0.9119223457624074,0.9150375,0.9134728049811404,80000.0
