,precision,recall,f1-score,support
Benign,0.9725497559143823,0.9997169289362962,0.9859462340348584,77719.0
Attack,0.8,0.03857957036387549,0.07360936846507737,2281.0
accuracy,0.9723125,0.9723125,0.9723125,0.9723125
macro avg,0.8862748779571912,0.5191482496500859,0.5297778012499679,80000.0
weighted avg,0.9676299309988735,0.9723125,0.9599332291552999,80000.0
